loc_rowid,pl_hostname,pl_name,pl_pnum,pl_orbper,pl_orbeccen,ra_str,ra,dec_str,dec,st_dist,st_teff,st_mass,st_rad,pl_masse,pl_rade,pl_disc,pl_mnum,st_lum
2574,Kepler-281,Kepler-281 c,2,36.33737300,,19h36m25.97s,294.108191,+44d46m14.5s,44.770699,1835.00,5723.00,,0.90,,5.310,2014,0,
2575,Kepler-282,Kepler-282 b,4,9.22052400,,18h58m42.55s,284.677277,+44d47m51.7s,44.797684,1390.97,5602.00,,0.90,,1.010,2014,0,
2576,Kepler-282,Kepler-282 c,4,13.63872300,,18h58m42.55s,284.677277,+44d47m51.7s,44.797684,1390.97,5602.00,,0.90,,1.200,2014,0,
2577,Kepler-282,Kepler-282 d,4,24.80600000,,18h58m42.55s,284.677277,+44d47m51.7s,44.797684,1390.97,5602.00,,0.90,61.00000,2.460,2013,0,
2578,Kepler-282,Kepler-282 e,4,44.34700000,,18h58m42.55s,284.677277,+44d47m51.7s,44.797684,1390.97,5602.00,,0.90,56.20000,3.100,2013,0,
2579,Kepler-283,Kepler-283 b,2,11.00815100,,19h34m27.29s,293.613726,+47d50m20.4s,47.838998,474.33,4351.00,,0.57,,2.130,2014,0,
2580,Kepler-283,Kepler-283 c,2,92.74371100,,19h34m27.29s,293.613726,+47d50m20.4s,47.838998,474.33,4351.00,,0.57,,1.820,2014,0,
2581,Kepler-284,Kepler-284 b,2,12.69914900,,19h32m35.16s,293.146491,+47d43m46.7s,47.729649,1062.79,5615.00,,0.81,,2.240,2014,0,
2582,Kepler-284,Kepler-284 c,2,37.51445600,,19h32m35.16s,293.146491,+47d43m46.7s,47.729649,1062.79,5615.00,,0.81,,2.610,2014,0,
2583,Kepler-285,Kepler-285 b,2,2.63386700,,19h25m33.82s,291.390905,+48d03m56.2s,48.065609,844.17,5411.00,,0.81,,1.340,2014,0,
2584,Kepler-285,Kepler-285 c,2,6.18667600,,19h25m33.82s,291.390905,+48d03m56.2s,48.065609,844.17,5411.00,,0.81,,1.120,2014,0,
2585,Kepler-286,Kepler-286 b,4,1.79630200,,19h22m42.27s,290.676145,+48d17m39.4s,48.294289,1266.68,5580.00,,0.86,,1.240,2014,0,
2586,Kepler-286,Kepler-286 c,4,3.46809500,,19h22m42.27s,290.676145,+48d17m39.4s,48.294289,1266.68,5580.00,,0.86,,1.370,2014,0,
2587,Kepler-286,Kepler-286 d,4,5.91432300,,19h22m42.27s,290.676145,+48d17m39.4s,48.294289,1266.68,5580.00,,0.86,,1.330,2014,0,
2588,Kepler-286,Kepler-286 e,4,29.22128900,,19h22m42.27s,290.676145,+48d17m39.4s,48.294289,1266.68,5580.00,,0.86,,1.770,2014,0,
2589,Kepler-287,Kepler-287 b,2,20.34219900,,19h23m42.59s,290.927458,+48d26m36.8s,48.443550,856.33,5806.00,,1.03,,2.330,2014,0,
2590,Kepler-287,Kepler-287 c,2,44.85189600,,19h23m42.59s,290.927458,+48d26m36.8s,48.443550,856.33,5806.00,,1.03,,3.260,2014,0,
2591,Kepler-288,Kepler-288 b,3,6.09732600,,19h15m39.94s,288.916426,+39d35m41.0s,39.594717,1236.21,5918.00,,1.09,,1.670,2014,0,
2592,Kepler-288,Kepler-288 c,3,19.30577200,,19h15m39.94s,288.916426,+39d35m41.0s,39.594717,1236.21,5918.00,,1.09,,2.850,2014,0,
2593,Kepler-288,Kepler-288 d,3,56.63374200,,19h15m39.94s,288.916426,+39d35m41.0s,39.594717,1236.21,5918.00,,1.09,,2.670,2014,0,
2594,Kepler-289,Kepler-289 b,3,34.54500000,,19h49m51.68s,297.465344,+42d52m58.3s,42.882850,700.00,5990.00,1.08,1.00,7.30000,2.150,2014,0,0.061
2595,Kepler-289,Kepler-289 c,3,125.85180000,,19h49m51.68s,297.465344,+42d52m58.3s,42.882850,700.00,5990.00,1.08,1.00,132.00000,11.590,2014,0,0.061
2596,Kepler-289,Kepler-289 d,3,66.06340000,,19h49m51.68s,297.465344,+42d52m58.3s,42.882850,700.00,5990.00,1.08,1.00,4.00000,2.680,2014,0,0.061
2597,Kepler-29,Kepler-29 b,2,10.33840000,,19h53m23.60s,298.348324,+47d29m28.4s,47.491226,851.90,5701.00,0.98,0.93,4.51000,3.350,2011,0,
2598,Kepler-29,Kepler-29 c,2,13.28840000,,19h53m23.60s,298.348324,+47d29m28.4s,47.491226,851.90,5701.00,0.98,0.93,4.00000,3.140,2011,0,
2599,Kepler-290,Kepler-290 b,2,14.58934700,,19h05m38.40s,286.409984,+42d40m53.6s,42.681553,708.55,5147.00,,0.74,,2.250,2014,0,
2600,Kepler-290,Kepler-290 c,2,36.77031000,,19h05m38.40s,286.409984,+42d40m53.6s,42.681553,708.55,5147.00,,0.74,,2.700,2014,0,
2601,Kepler-291,Kepler-291 b,2,3.54651100,,19h11m39.93s,287.916357,+42d26m14.3s,42.437302,1884.37,6002.00,,1.02,,2.160,2014,0,
2602,Kepler-291,Kepler-291 c,2,5.70078600,,19h11m39.93s,287.916357,+42d26m14.3s,42.437302,1884.37,6002.00,,1.02,,1.880,2014,0,
2603,Kepler-292,Kepler-292 b,5,2.58082700,,19h43m03.87s,295.766145,+42d25m27.4s,42.424288,1087.23,5299.00,,0.83,,1.320,2014,0,
2604,Kepler-292,Kepler-292 c,5,3.71533500,,19h43m03.87s,295.766145,+42d25m27.4s,42.424288,1087.23,5299.00,,0.83,,1.470,2014,0,
2605,Kepler-292,Kepler-292 d,5,7.05567900,,19h43m03.87s,295.766145,+42d25m27.4s,42.424288,1087.23,5299.00,,0.83,,2.230,2014,0,
2606,Kepler-292,Kepler-292 e,5,11.97901000,,19h43m03.87s,295.766145,+42d25m27.4s,42.424288,1087.23,5299.00,,0.83,,2.670,2014,0,
2607,Kepler-292,Kepler-292 f,5,20.83423700,,19h43m03.87s,295.766145,+42d25m27.4s,42.424288,1087.23,5299.00,,0.83,,2.350,2014,0,
2608,Kepler-293,Kepler-293 b,2,19.25419600,,19h05m25.93s,286.358057,+42d24m23.4s,42.406509,1002.51,5804.00,,0.96,,3.070,2014,0,
2609,Kepler-293,Kepler-293 c,2,54.15574300,,19h05m25.93s,286.358057,+42d24m23.4s,42.406509,1002.51,5804.00,,0.96,,3.830,2014,0,
2610,Kepler-294,Kepler-294 b,2,3.70121200,,19h09m34.08s,287.392009,+46d03m33.5s,46.059312,1411.62,5913.00,,0.98,,1.770,2014,0,
2611,Kepler-294,Kepler-294 c,2,6.62640000,,19h09m34.08s,287.392009,+46d03m33.5s,46.059312,1411.62,5913.00,,0.98,,2.710,2014,0,
2612,Kepler-295,Kepler-295 b,3,12.64516400,,19h01m23.00s,285.345843,+45d22m04.0s,45.367786,1787.33,5603.00,,0.90,,1.220,2014,0,
2613,Kepler-295,Kepler-295 c,3,21.52625800,,19h01m23.00s,285.345843,+45d22m04.0s,45.367786,1787.33,5603.00,,0.90,,1.170,2014,0,
2614,Kepler-295,Kepler-295 d,3,33.88405400,,19h01m23.00s,285.345843,+45d22m04.0s,45.367786,1787.33,5603.00,,0.90,,1.360,2014,0,
2615,Kepler-296,Kepler-296 b,5,10.86438400,0.330000,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,226.00,3740.00,0.50,0.48,,1.610,2014,0,
2616,Kepler-296,Kepler-296 c,5,5.84163660,0.330000,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,226.00,3740.00,0.50,0.48,,2.000,2014,0,
2617,Kepler-296,Kepler-296 d,5,19.85029100,0.330000,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,226.00,3740.00,0.50,0.48,,2.090,2014,0,
2618,Kepler-296,Kepler-296 e,5,34.14211000,0.330000,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,226.00,3740.00,0.50,0.48,,1.530,2014,0,
2619,Kepler-296,Kepler-296 f,5,63.33627000,0.330000,19h06m09.60s,286.540008,+49d26m14.4s,49.437326,226.00,3740.00,0.50,0.48,,1.800,2014,0,
2620,Kepler-297,Kepler-297 b,2,38.87182600,,18h52m50.20s,283.209159,+48d46m39.5s,48.777645,706.21,5619.00,,0.92,,2.870,2014,0,
2621,Kepler-297,Kepler-297 c,2,74.92013700,,18h52m50.20s,283.209159,+48d46m39.5s,48.777645,706.21,5619.00,,0.92,,6.540,2014,0,
2622,Kepler-298,Kepler-298 b,3,10.47546400,,18h52m09.55s,283.039792,+48d49m31.3s,48.825359,525.98,4465.00,,0.58,,1.960,2014,0,
2623,Kepler-298,Kepler-298 c,3,22.92881000,,18h52m09.55s,283.039792,+48d49m31.3s,48.825359,525.98,4465.00,,0.58,,1.930,2014,0,
2624,Kepler-298,Kepler-298 d,3,77.47363300,,18h52m09.55s,283.039792,+48d49m31.3s,48.825359,525.98,4465.00,,0.58,,2.500,2014,0,
2625,Kepler-299,Kepler-299 b,4,2.92712800,,18h52m49.67s,283.206964,+48d34m49.8s,48.580502,1084.89,5617.00,,1.03,,1.320,2014,0,
2626,Kepler-299,Kepler-299 c,4,6.88587500,,18h52m49.67s,283.206964,+48d34m49.8s,48.580502,1084.89,5617.00,,1.03,,2.650,2014,0,
2627,Kepler-299,Kepler-299 d,4,15.05478600,,18h52m49.67s,283.206964,+48d34m49.8s,48.580502,1084.89,5617.00,,1.03,,1.860,2014,0,
2628,Kepler-299,Kepler-299 e,4,38.28548900,,18h52m49.67s,283.206964,+48d34m49.8s,48.580502,1084.89,5617.00,,1.03,,1.870,2014,0,
2629,Kepler-30,Kepler-30 b,3,29.33434000,0.042000,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,5498.00,0.99,0.95,11.30000,3.900,2012,0,
2630,Kepler-30,Kepler-30 c,3,60.32310500,0.011100,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,5498.00,0.99,0.95,640.00000,12.300,2012,0,
2631,Kepler-30,Kepler-30 d,3,143.34394000,0.022000,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,5498.00,0.99,0.95,23.10000,8.800,2012,0,
2632,Kepler-300,Kepler-300 b,2,10.44634700,,19h41m09.29s,295.288694,+48d35m59.0s,48.599720,1134.23,5986.00,,0.90,,1.670,2014,0,
2633,Kepler-300,Kepler-300 c,2,40.71495500,,19h41m09.29s,295.288694,+48d35m59.0s,48.599720,1134.23,5986.00,,0.90,,2.250,2014,0,
2634,Kepler-301,Kepler-301 b,3,2.50855300,,18h55m55.91s,283.982968,+49d13m58.8s,49.232990,734.31,5815.00,,0.90,,1.350,2014,0,
2635,Kepler-301,Kepler-301 c,3,5.41902600,,18h55m55.91s,283.982968,+49d13m58.8s,49.232990,734.31,5815.00,,0.90,,1.350,2014,0,
2636,Kepler-301,Kepler-301 d,3,13.75124300,,18h55m55.91s,283.982968,+49d13m58.8s,49.232990,734.31,5815.00,,0.90,,1.750,2014,0,
2637,Kepler-302,Kepler-302 b,2,30.18410400,,19h37m16.08s,294.316985,+43d37m45.6s,43.629345,1459.64,5740.00,,1.22,,4.060,2014,0,
2638,Kepler-302,Kepler-302 c,2,127.28218400,,19h37m16.08s,294.316985,+43d37m45.6s,43.629345,1459.64,5740.00,,1.22,,12.450,2014,0,
2639,Kepler-303,Kepler-303 b,2,1.93705500,,18h52m32.51s,283.135465,+43d39m25.4s,43.657055,211.01,3944.00,,0.48,,0.890,2014,0,
2640,Kepler-303,Kepler-303 c,2,7.06114900,,18h52m32.51s,283.135465,+43d39m25.4s,43.657055,211.01,3944.00,,0.48,,1.140,2014,0,
2641,Kepler-304,Kepler-304 b,4,3.29570900,,19h37m46.02s,294.441763,+40d33m27.3s,40.557587,440.12,4731.00,,0.69,,2.860,2014,0,
2642,Kepler-304,Kepler-304 c,4,5.31594600,,19h37m46.02s,294.441763,+40d33m27.3s,40.557587,440.12,4731.00,,0.69,,2.170,2014,0,
2643,Kepler-304,Kepler-304 d,4,9.65347100,,19h37m46.02s,294.441763,+40d33m27.3s,40.557587,440.12,4731.00,,0.69,,2.750,2014,0,
2644,Kepler-304,Kepler-304 e,4,1.49914695,,19h37m46.02s,294.441763,+40d33m27.3s,40.557587,440.12,4731.00,,0.69,,1.200,2016,0,
2645,Kepler-305,Kepler-305 b,3,5.48700000,,19h56m53.83s,299.224311,+40d20m35.5s,40.343182,889.64,5100.00,,0.79,10.50000,3.600,2013,0,
2646,Kepler-305,Kepler-305 c,3,8.29100000,,19h56m53.83s,299.224311,+40d20m35.5s,40.343182,889.64,5100.00,,0.79,6.00000,3.300,2013,0,
2647,Kepler-305,Kepler-305 d,3,16.73866100,,19h56m53.83s,299.224311,+40d20m35.5s,40.343182,889.64,5100.00,,0.79,,2.710,2014,0,
2648,Kepler-306,Kepler-306 b,4,4.64618600,,19h14m09.28s,288.538671,+40d36m58.1s,40.616140,793.00,4954.00,,0.72,,1.520,2014,0,
2649,Kepler-306,Kepler-306 c,4,7.24019300,,19h14m09.28s,288.538671,+40d36m58.1s,40.616140,793.00,4954.00,,0.72,,2.350,2014,0,
2650,Kepler-306,Kepler-306 d,4,17.32664400,,19h14m09.28s,288.538671,+40d36m58.1s,40.616140,793.00,4954.00,,0.72,,2.470,2014,0,
2651,Kepler-306,Kepler-306 e,4,44.84097500,,19h14m09.28s,288.538671,+40d36m58.1s,40.616140,793.00,4954.00,,0.72,,2.270,2014,0,
2652,Kepler-307,Kepler-307 b,2,10.42080000,,19h51m10.83s,297.795132,+40d25m03.7s,40.417703,585.27,5367.00,0.91,0.81,7.44000,2.430,2013,0,
2653,Kepler-307,Kepler-307 c,2,13.07290000,,19h51m10.83s,297.795132,+40d25m03.7s,40.417703,585.27,5367.00,0.91,0.81,3.64000,2.200,2013,0,
2654,Kepler-308,Kepler-308 b,2,9.69492800,,19h43m08.44s,295.785154,+40d26m22.4s,40.439550,1384.30,5895.00,,0.94,,2.120,2014,0,
2655,Kepler-308,Kepler-308 c,2,15.38231000,,19h43m08.44s,295.785154,+40d26m22.4s,40.439550,1384.30,5895.00,,0.94,,2.160,2014,0,
2656,Kepler-309,Kepler-309 b,2,5.92365300,,19h50m02.36s,297.509851,+46d57m40.6s,46.961281,553.20,4713.00,,0.72,,1.560,2014,0,
2657,Kepler-309,Kepler-309 c,2,105.35638300,,19h50m02.36s,297.509851,+46d57m40.6s,46.961281,553.20,4713.00,,0.72,,2.510,2014,0,
2658,Kepler-31,Kepler-31 b,3,20.86130000,,19h36m05.52s,294.023014,+45d51m11.1s,45.853081,1747.58,6340.00,1.21,1.22,,5.500,2011,0,
2659,Kepler-31,Kepler-31 c,3,42.63180000,,19h36m05.52s,294.023014,+45d51m11.1s,45.853081,1747.58,6340.00,1.21,1.22,1493.70000,5.300,2011,0,
2660,Kepler-31,Kepler-31 d,3,87.64510000,,19h36m05.52s,294.023014,+45d51m11.1s,45.853081,1747.58,6340.00,1.21,1.22,2161.24400,3.900,2014,0,
2661,Kepler-310,Kepler-310 b,3,13.93069800,,19h15m21.45s,288.839363,+46d59m12.3s,46.986744,612.87,5797.00,,0.88,,1.190,2014,0,
2662,Kepler-310,Kepler-310 c,3,56.47542000,,19h15m21.45s,288.839363,+46d59m12.3s,46.986744,612.87,5797.00,,0.88,,3.380,2014,0,
2663,Kepler-310,Kepler-310 d,3,92.87612500,,19h15m21.45s,288.839363,+46d59m12.3s,46.986744,612.87,5797.00,,0.88,,2.470,2014,0,
2664,Kepler-311,Kepler-311 b,2,9.17609200,,18h48m14.71s,282.061290,+47d05m07.8s,47.085491,796.53,5905.00,,1.19,,1.700,2014,0,
2665,Kepler-311,Kepler-311 c,2,19.73828600,,18h48m14.71s,282.061290,+47d05m07.8s,47.085491,796.53,5905.00,,1.19,,1.430,2014,0,
2666,Kepler-312,Kepler-312 b,2,1.77241900,,19h53m34.99s,298.395772,+42d27m35.1s,42.459756,816.22,6115.00,,1.47,,1.290,2014,0,
2667,Kepler-312,Kepler-312 c,2,19.74741200,,19h53m34.99s,298.395772,+42d27m35.1s,42.459756,816.22,6115.00,,1.47,,3.150,2014,0,
2668,Kepler-313,Kepler-313 b,2,14.97041800,,19h53m10.78s,298.294935,+48d46m31.7s,48.775459,1079.40,5727.00,,1.54,,2.530,2014,0,
2669,Kepler-313,Kepler-313 c,2,32.27327300,,19h53m10.78s,298.294935,+48d46m31.7s,48.775459,1079.40,5727.00,,1.54,,2.570,2014,0,
2670,Kepler-314,Kepler-314 b,2,2.46106900,,19h38m41.79s,294.674114,+42d04m32.1s,42.075588,270.97,5378.00,,0.95,,0.830,2014,0,
2671,Kepler-314,Kepler-314 c,2,5.96039200,,19h38m41.79s,294.674114,+42d04m32.1s,42.075588,270.97,5378.00,,0.95,,2.900,2014,0,
2672,Kepler-315,Kepler-315 b,2,96.10114100,,19h52m05.54s,298.023104,+43d21m48.7s,43.363522,1199.50,5796.00,,1.04,,3.770,2014,0,
2673,Kepler-315,Kepler-315 c,2,265.46933500,,19h52m05.54s,298.023104,+43d21m48.7s,43.363522,1199.50,5796.00,,1.04,,4.150,2014,0,
2674,Kepler-316,Kepler-316 b,2,2.24050800,,19h23m18.25s,290.826023,+44d11m02.8s,44.184109,389.22,4204.00,,0.52,,1.060,2014,0,
2675,Kepler-316,Kepler-316 c,2,6.82776600,,19h23m18.25s,290.826023,+44d11m02.8s,44.184109,389.22,4204.00,,0.52,,1.160,2014,0,
2676,Kepler-317,Kepler-317 b,2,5.52424200,,19h39m46.53s,294.943885,+39d01m55.4s,39.032062,965.85,5497.00,,0.94,,2.090,2014,0,
2677,Kepler-317,Kepler-317 c,2,8.77501000,,19h39m46.53s,294.943885,+39d01m55.4s,39.032062,965.85,5497.00,,0.94,,1.720,2014,0,
2678,Kepler-318,Kepler-318 b,2,4.66271500,,19h53m55.88s,298.482828,+46d47m37.0s,46.793617,496.14,5746.00,,1.19,,4.710,2014,0,
2679,Kepler-318,Kepler-318 c,2,11.81500700,,19h53m55.88s,298.482828,+46d47m37.0s,46.793617,496.14,5746.00,,1.19,,3.680,2014,0,
2680,Kepler-319,Kepler-319 b,3,4.36270500,,19h15m14.87s,288.811943,+39d46m14.4s,39.770658,510.83,5526.00,,0.90,,1.630,2014,0,
2681,Kepler-319,Kepler-319 c,3,6.94135700,,19h15m14.87s,288.811943,+39d46m14.4s,39.770658,510.83,5526.00,,0.90,,2.630,2014,0,
2682,Kepler-319,Kepler-319 d,3,31.78192500,,19h15m14.87s,288.811943,+39d46m14.4s,39.770658,510.83,5526.00,,0.90,,2.290,2014,0,
2683,Kepler-32,Kepler-32 b,5,5.90124000,,19h51m22.18s,297.842398,+46d34m27.4s,46.574281,326.85,3900.00,0.58,0.53,1303.00000,2.200,2011,0,
2684,Kepler-32,Kepler-32 c,5,8.75220000,,19h51m22.18s,297.842398,+46d34m27.4s,46.574281,326.85,3900.00,0.58,0.53,158.90000,2.000,2011,0,
2685,Kepler-32,Kepler-32 d,5,22.78020000,,19h51m22.18s,297.842398,+46d34m27.4s,46.574281,326.85,3900.00,0.58,0.53,,2.700,2012,0,
2686,Kepler-32,Kepler-32 e,5,2.89600000,,19h51m22.18s,297.842398,+46d34m27.4s,46.574281,326.85,3900.00,0.58,0.53,,1.500,2012,0,
2687,Kepler-32,Kepler-32 f,5,0.74296000,,19h51m22.18s,297.842398,+46d34m27.4s,46.574281,326.85,3900.00,0.58,0.53,,0.820,2012,0,
2688,Kepler-320,Kepler-320 b,2,8.37155400,,19h32m51.25s,293.213548,+46d10m30.5s,46.175125,846.74,6435.00,,1.11,,1.140,2014,0,
2689,Kepler-320,Kepler-320 c,2,17.93493700,,19h32m51.25s,293.213548,+46d10m30.5s,46.175125,846.74,6435.00,,1.11,,1.370,2014,0,
2690,Kepler-321,Kepler-321 b,2,4.91537900,,19h37m48.88s,294.453674,+44d08m44.7s,44.145756,388.83,5740.00,,1.19,,1.770,2014,0,
2691,Kepler-321,Kepler-321 c,2,13.09392100,,19h37m48.88s,294.453674,+44d08m44.7s,44.145756,388.83,5740.00,,1.19,,2.320,2014,0,
2692,Kepler-322,Kepler-322 b,2,1.65388800,,18h45m23.72s,281.348824,+44d17m42.9s,44.295242,405.16,5388.00,,0.89,,1.010,2014,0,
2693,Kepler-322,Kepler-322 c,2,4.33723400,,18h45m23.72s,281.348824,+44d17m42.9s,44.295242,405.16,5388.00,,0.89,,1.670,2014,0,
2694,Kepler-323,Kepler-323 b,2,1.67832700,,19h25m31.74s,291.382240,+38d07m38.9s,38.127473,460.80,5987.00,,1.18,,1.430,2014,0,
2695,Kepler-323,Kepler-323 c,2,3.55382200,,19h25m31.74s,291.382240,+38d07m38.9s,38.127473,460.80,5987.00,,1.18,,1.630,2014,0,
2696,Kepler-324,Kepler-324 b,2,4.38531500,,19h05m53.15s,286.471473,+49d38m56.5s,49.649021,508.94,5194.00,,0.84,,1.140,2014,0,
2697,Kepler-324,Kepler-324 c,2,51.80561200,,19h05m53.15s,286.471473,+49d38m56.5s,49.649021,508.94,5194.00,,0.84,,3.150,2014,0,
2698,Kepler-325,Kepler-325 b,3,4.54443900,,19h19m20.50s,289.835434,+49d49m32.3s,49.825626,843.12,5752.00,,1.00,,2.910,2014,0,
2699,Kepler-325,Kepler-325 c,3,12.76217200,,19h19m20.50s,289.835434,+49d49m32.3s,49.825626,843.12,5752.00,,1.00,,2.540,2014,0,
2700,Kepler-325,Kepler-325 d,3,38.71518500,,19h19m20.50s,289.835434,+49d49m32.3s,49.825626,843.12,5752.00,,1.00,,2.790,2014,0,
2701,Kepler-326,Kepler-326 b,3,2.24832900,,19h37m18.13s,294.325546,+46d00m08.1s,46.002254,494.30,5105.00,,0.80,,1.520,2014,0,
2702,Kepler-326,Kepler-326 c,3,4.58035800,,19h37m18.13s,294.325546,+46d00m08.1s,46.002254,494.30,5105.00,,0.80,,1.400,2014,0,
2703,Kepler-326,Kepler-326 d,3,6.76688800,,19h37m18.13s,294.325546,+46d00m08.1s,46.002254,494.30,5105.00,,0.80,,1.210,2014,0,
2704,Kepler-327,Kepler-327 b,3,2.54957500,,19h30m34.17s,292.642372,+44d05m15.6s,44.087673,243.68,3799.00,,0.49,,1.110,2014,0,
2705,Kepler-327,Kepler-327 c,3,5.21233300,,19h30m34.17s,292.642372,+44d05m15.6s,44.087673,243.68,3799.00,,0.49,,1.030,2014,0,
2706,Kepler-327,Kepler-327 d,3,13.96945700,,19h30m34.17s,292.642372,+44d05m15.6s,44.087673,243.68,3799.00,,0.49,,1.730,2014,0,
2707,Kepler-328,Kepler-328 b,2,34.92100000,,19h43m14.23s,295.809289,+40d00m30.6s,40.008503,2354.42,5914.00,1.10,1.00,28.50000,2.300,2013,0,
2708,Kepler-328,Kepler-328 c,2,71.31200000,,19h43m14.23s,295.809289,+40d00m30.6s,40.008503,2354.42,5914.00,1.10,1.00,39.40000,5.400,2013,0,
2709,Kepler-329,Kepler-329 b,2,7.41639700,,19h57m04.33s,299.268042,+45d13m38.7s,45.227428,445.20,4257.00,,0.52,,1.400,2014,0,
2710,Kepler-329,Kepler-329 c,2,18.68473700,,19h57m04.33s,299.268042,+45d13m38.7s,45.227428,445.20,4257.00,,0.52,,1.930,2014,0,
2711,Kepler-33,Kepler-33 b,5,5.66793000,0.000000,19h16m18.61s,289.077548,+46d00m18.8s,46.005222,1252.84,5904.00,1.29,1.82,,1.740,2011,0,0.556
2712,Kepler-33,Kepler-33 c,5,13.17562000,0.000000,19h16m18.61s,289.077548,+46d00m18.8s,46.005222,1252.84,5904.00,1.29,1.82,,3.200,2011,0,0.556
2713,Kepler-33,Kepler-33 d,5,21.77596000,0.000000,19h16m18.61s,289.077548,+46d00m18.8s,46.005222,1252.84,5904.00,1.29,1.82,,5.350,2011,0,0.556
2714,Kepler-33,Kepler-33 e,5,31.78440000,0.000000,19h16m18.61s,289.077548,+46d00m18.8s,46.005222,1252.84,5904.00,1.29,1.82,,4.020,2011,0,0.556
2715,Kepler-33,Kepler-33 f,5,41.02902000,0.000000,19h16m18.61s,289.077548,+46d00m18.8s,46.005222,1252.84,5904.00,1.29,1.82,,4.460,2011,0,0.556
2716,Kepler-330,Kepler-330 b,2,8.25978000,,19h13m47.37s,288.447375,+44d48m06.1s,44.801685,732.46,5117.00,,0.72,,1.350,2014,0,
2717,Kepler-330,Kepler-330 c,2,15.95538700,,19h13m47.37s,288.447375,+44d48m06.1s,44.801685,732.46,5117.00,,0.72,,1.950,2014,0,
2718,Kepler-331,Kepler-331 b,3,8.45749600,,19h27m20.24s,291.834328,+39d18m26.5s,39.307358,589.63,4347.00,,0.49,,1.820,2014,0,
2719,Kepler-331,Kepler-331 c,3,17.28111000,,19h27m20.24s,291.834328,+39d18m26.5s,39.307358,589.63,4347.00,,0.49,,1.840,2014,0,
2720,Kepler-331,Kepler-331 d,3,32.13432800,,19h27m20.24s,291.834328,+39d18m26.5s,39.307358,589.63,4347.00,,0.49,,1.640,2014,0,
2721,Kepler-332,Kepler-332 b,3,7.62632400,,19h06m39.11s,286.662964,+47d24m49.3s,47.413700,347.65,4955.00,,0.72,,1.170,2014,0,
2722,Kepler-332,Kepler-332 c,3,15.99562200,,19h06m39.11s,286.662964,+47d24m49.3s,47.413700,347.65,4955.00,,0.72,,1.090,2014,0,
2723,Kepler-332,Kepler-332 d,3,34.21154000,,19h06m39.11s,286.662964,+47d24m49.3s,47.413700,347.65,4955.00,,0.72,,1.180,2014,0,
2724,Kepler-333,Kepler-333 b,2,12.55115800,,19h29m08.66s,292.286069,+40d54m48.9s,40.913584,327.47,4259.00,,0.53,,1.320,2014,0,
2725,Kepler-333,Kepler-333 c,2,24.08821000,,19h29m08.66s,292.286069,+40d54m48.9s,40.913584,327.47,4259.00,,0.53,,1.110,2014,0,
2726,Kepler-334,Kepler-334 b,3,5.47031900,,19h08m33.76s,287.140668,+47d06m54.7s,47.115196,431.86,5828.00,,1.07,,1.120,2014,0,
2727,Kepler-334,Kepler-334 c,3,12.75800500,,19h08m33.76s,287.140668,+47d06m54.7s,47.115196,431.86,5828.00,,1.07,,1.430,2014,0,
2728,Kepler-334,Kepler-334 d,3,25.09849000,,19h08m33.76s,287.140668,+47d06m54.7s,47.115196,431.86,5828.00,,1.07,,1.410,2014,0,
2729,Kepler-335,Kepler-335 b,2,6.56233100,,19h44m15.43s,296.064311,+45d25m43.0s,45.428623,1327.48,5877.00,,1.85,,3.390,2014,0,
2730,Kepler-335,Kepler-335 c,2,67.84446900,,19h44m15.43s,296.064311,+45d25m43.0s,45.428623,1327.48,5877.00,,1.85,,3.070,2014,0,
2731,Kepler-336,Kepler-336 b,3,2.02482300,,19h20m57.03s,290.237643,+41d19m52.9s,41.331370,2331.54,5867.00,,1.30,,1.020,2014,0,
2732,Kepler-336,Kepler-336 c,3,9.60000100,,19h20m57.03s,290.237643,+41d19m52.9s,41.331370,2331.54,5867.00,,1.30,,2.100,2014,0,
2733,Kepler-336,Kepler-336 d,3,20.67877200,,19h20m57.03s,290.237643,+41d19m52.9s,41.331370,2331.54,5867.00,,1.30,,2.370,2014,0,
2734,Kepler-337,Kepler-337 b,2,3.29278100,,19h20m14.52s,290.060490,+47d09m50.2s,47.163956,691.41,5684.00,,1.76,,1.540,2014,0,
2735,Kepler-337,Kepler-337 c,2,9.69320100,,19h20m14.52s,290.060490,+47d09m50.2s,47.163956,691.41,5684.00,,1.76,,2.050,2014,0,
2736,Kepler-338,Kepler-338 b,4,13.72697600,,18h51m54.95s,282.978956,+40d47m03.6s,40.784347,561.69,5923.00,,1.74,,2.440,2014,0,
2737,Kepler-338,Kepler-338 c,4,24.31085600,,18h51m54.95s,282.978956,+40d47m03.6s,40.784347,561.69,5923.00,,1.74,,2.340,2014,0,
2738,Kepler-338,Kepler-338 d,4,44.43101400,,18h51m54.95s,282.978956,+40d47m03.6s,40.784347,561.69,5923.00,,1.74,,3.000,2014,0,
